sampleTime, isHotThroughputUtilization
+2.65e+07ns, 1
+2.6525e+07ns, 1
+2.655e+07ns, 1
+2.6575e+07ns, 1
+2.66e+07ns, 1
+2.6625e+07ns, 1
+2.665e+07ns, 1
+2.6675e+07ns, 1
+2.67e+07ns, 1
+2.6725e+07ns, 1
+2.675e+07ns, 1
+2.6775e+07ns, 1
+2.68e+07ns, 1
+2.6825e+07ns, 1
+2.685e+07ns, 1
+2.6875e+07ns, 1
+2.69e+07ns, 0
+2.6925e+07ns, 1
+2.695e+07ns, 1
+2.6975e+07ns, 1
+2.7e+07ns, 1
+2.7025e+07ns, 1
+2.705e+07ns, 1
+2.7075e+07ns, 0
+2.71e+07ns, 1
+2.7125e+07ns, 1
+2.715e+07ns, 1
+2.7175e+07ns, 1
+2.72e+07ns, 1
+2.7225e+07ns, 1
+2.725e+07ns, 1
+2.7275e+07ns, 1
+2.73e+07ns, 1
+2.7325e+07ns, 1
+2.735e+07ns, 1
+2.7375e+07ns, 1
+2.74e+07ns, 1
+2.7425e+07ns, 1
+2.745e+07ns, 1
+2.7475e+07ns, 1
+2.75e+07ns, 1
+2.7525e+07ns, 1
+2.755e+07ns, 1
+2.7575e+07ns, 0
+2.76e+07ns, 1
+2.7625e+07ns, 1
+2.765e+07ns, 1
+2.7675e+07ns, 1
+2.77e+07ns, 1
+2.7725e+07ns, 1
+2.775e+07ns, 1
+2.7775e+07ns, 1
+2.78e+07ns, 1
+2.7825e+07ns, 1
+2.785e+07ns, 0
+2.7875e+07ns, 1
+2.79e+07ns, 1
+2.7925e+07ns, 1
+2.795e+07ns, 0
+2.7975e+07ns, 1
+2.8e+07ns, 1
+2.8025e+07ns, 0
+2.805e+07ns, 1
+2.8075e+07ns, 1
+2.81e+07ns, 1
+2.8125e+07ns, 1
+2.815e+07ns, 1
+2.8175e+07ns, 1
+2.82e+07ns, 0
+2.8225e+07ns, 1
+2.825e+07ns, 1
+2.8275e+07ns, 1
+2.83e+07ns, 1
+2.8325e+07ns, 1
+2.835e+07ns, 1
+2.8375e+07ns, 1
+2.84e+07ns, 1
+2.8425e+07ns, 1
+2.845e+07ns, 1
+2.8475e+07ns, 1
+2.85e+07ns, 1
+2.8525e+07ns, 1
+2.855e+07ns, 1
+2.8575e+07ns, 1
+2.86e+07ns, 0
+2.8625e+07ns, 1
+2.865e+07ns, 1
+2.8675e+07ns, 1
+2.87e+07ns, 1
+2.8725e+07ns, 0
+2.875e+07ns, 1
+2.8775e+07ns, 1
+2.88e+07ns, 1
+2.8825e+07ns, 1
+2.885e+07ns, 1
+2.8875e+07ns, 1
+2.89e+07ns, 1
+2.8925e+07ns, 1
+2.895e+07ns, 1
+2.8975e+07ns, 1
+2.9e+07ns, 0
+2.9025e+07ns, 1
+2.905e+07ns, 1
+2.9075e+07ns, 1
+2.91e+07ns, 1
+2.9125e+07ns, 1
+2.915e+07ns, 1
+2.9175e+07ns, 1
+2.92e+07ns, 1
+2.9225e+07ns, 1
+2.925e+07ns, 1
+2.9275e+07ns, 1
+2.93e+07ns, 1
+2.9325e+07ns, 1
+2.935e+07ns, 1
+2.9375e+07ns, 1
+2.94e+07ns, 1
+2.9425e+07ns, 1
+2.945e+07ns, 1
+2.9475e+07ns, 1
+2.95e+07ns, 1
+2.9525e+07ns, 1
+2.955e+07ns, 0
+2.9575e+07ns, 1
+2.96e+07ns, 1
+2.9625e+07ns, 1
+2.965e+07ns, 1
+2.9675e+07ns, 1
+2.97e+07ns, 1
+2.9725e+07ns, 1
+2.975e+07ns, 1
+2.9775e+07ns, 1
+2.98e+07ns, 1
+2.9825e+07ns, 1
+2.985e+07ns, 1
+2.9875e+07ns, 1
+2.99e+07ns, 1
+2.9925e+07ns, 1
+2.995e+07ns, 1
+2.9975e+07ns, 0
+3e+07ns, 0
+3.0025e+07ns, 1
+3.005e+07ns, 1
+3.0075e+07ns, 1
+3.01e+07ns, 1
+3.0125e+07ns, 1
+3.015e+07ns, 1
+3.0175e+07ns, 1
+3.02e+07ns, 1
+3.0225e+07ns, 1
+3.025e+07ns, 1
+3.0275e+07ns, 1
+3.03e+07ns, 1
+3.0325e+07ns, 1
+3.035e+07ns, 0
+3.0375e+07ns, 1
+3.04e+07ns, 1
+3.0425e+07ns, 1
+3.045e+07ns, 1
+3.0475e+07ns, 1
+3.05e+07ns, 1
+3.0525e+07ns, 1
+3.055e+07ns, 1
+3.0575e+07ns, 1
+3.06e+07ns, 0
+3.0625e+07ns, 1
+3.065e+07ns, 1
+3.0675e+07ns, 1
+3.07e+07ns, 1
+3.0725e+07ns, 1
+3.075e+07ns, 1
+3.0775e+07ns, 1
+3.08e+07ns, 1
+3.0825e+07ns, 1
+3.085e+07ns, 1
+3.0875e+07ns, 1
+3.09e+07ns, 1
+3.0925e+07ns, 1
+3.095e+07ns, 1
+3.0975e+07ns, 1
+3.1e+07ns, 1
+3.1025e+07ns, 1
+3.105e+07ns, 1
+3.1075e+07ns, 1
+3.11e+07ns, 1
+3.1125e+07ns, 1
+3.115e+07ns, 1
+3.1175e+07ns, 1
+3.12e+07ns, 1
+3.1225e+07ns, 1
+3.125e+07ns, 1
+3.1275e+07ns, 1
+3.13e+07ns, 1
+3.1325e+07ns, 1
+3.135e+07ns, 1
+3.1375e+07ns, 1
+3.14e+07ns, 1
+3.1425e+07ns, 1
+3.145e+07ns, 1
+3.1475e+07ns, 1
+3.15e+07ns, 1
+3.1525e+07ns, 1
+3.155e+07ns, 1
+3.1575e+07ns, 1
+3.16e+07ns, 1
+3.1625e+07ns, 1
+3.165e+07ns, 1
+3.1675e+07ns, 1
+3.17e+07ns, 1
+3.1725e+07ns, 1
+3.175e+07ns, 1
+3.1775e+07ns, 1
+3.18e+07ns, 1
+3.1825e+07ns, 1
+3.185e+07ns, 1
+3.1875e+07ns, 1
+3.19e+07ns, 1
+3.1925e+07ns, 1
+3.195e+07ns, 1
+3.1975e+07ns, 1
+3.2e+07ns, 1
+3.2025e+07ns, 1
+3.205e+07ns, 1
+3.2075e+07ns, 1
+3.21e+07ns, 1
+3.2125e+07ns, 1
+3.215e+07ns, 1
+3.2175e+07ns, 1
+3.22e+07ns, 1
+3.2225e+07ns, 1
+3.225e+07ns, 1
+3.2275e+07ns, 1
+3.23e+07ns, 0
+3.2325e+07ns, 1
+3.235e+07ns, 1
+3.2375e+07ns, 1
+3.24e+07ns, 1
+3.2425e+07ns, 1
+3.245e+07ns, 1
+3.2475e+07ns, 1
+3.25e+07ns, 1
+3.2525e+07ns, 1
+3.255e+07ns, 1
+3.2575e+07ns, 1
+3.26e+07ns, 1
+3.2625e+07ns, 1
+3.265e+07ns, 1
+3.2675e+07ns, 1
+3.27e+07ns, 0
+3.2725e+07ns, 1
+3.275e+07ns, 1
+3.2775e+07ns, 1
+3.28e+07ns, 1
+3.2825e+07ns, 1
+3.285e+07ns, 1
+3.2875e+07ns, 1
+3.29e+07ns, 1
+3.2925e+07ns, 1
+3.295e+07ns, 1
+3.2975e+07ns, 1
+3.3e+07ns, 1
+3.3025e+07ns, 1
+3.305e+07ns, 1
+3.3075e+07ns, 1
+3.31e+07ns, 1
+3.3125e+07ns, 1
+3.315e+07ns, 1
+3.3175e+07ns, 1
+3.32e+07ns, 1
+3.3225e+07ns, 1
+3.325e+07ns, 1
+3.3275e+07ns, 1
+3.33e+07ns, 1
+3.3325e+07ns, 1
+3.335e+07ns, 1
+3.3375e+07ns, 1
+3.34e+07ns, 1
+3.3425e+07ns, 1
+3.345e+07ns, 0
+3.3475e+07ns, 1
+3.35e+07ns, 1
+3.3525e+07ns, 1
+3.355e+07ns, 1
+3.3575e+07ns, 1
+3.36e+07ns, 1
+3.3625e+07ns, 1
+3.365e+07ns, 1
+3.3675e+07ns, 1
+3.37e+07ns, 1
+3.3725e+07ns, 1
+3.375e+07ns, 1
+3.3775e+07ns, 1
+3.38e+07ns, 1
+3.3825e+07ns, 1
+3.385e+07ns, 1
+3.3875e+07ns, 1
+3.39e+07ns, 1
+3.3925e+07ns, 1
+3.395e+07ns, 1
+3.3975e+07ns, 1
+3.4e+07ns, 1
+3.4025e+07ns, 1
+3.405e+07ns, 1
+3.4075e+07ns, 1
+3.41e+07ns, 1
+3.4125e+07ns, 1
+3.415e+07ns, 1
+3.4175e+07ns, 1
+3.42e+07ns, 1
+3.4225e+07ns, 1
+3.425e+07ns, 1
+3.4275e+07ns, 1
+3.43e+07ns, 1
+3.4325e+07ns, 1
+3.435e+07ns, 1
+3.4375e+07ns, 0
+3.44e+07ns, 1
+3.4425e+07ns, 0
+3.445e+07ns, 1
+3.4475e+07ns, 1
+3.45e+07ns, 1
+3.4525e+07ns, 1
+3.455e+07ns, 1
+3.4575e+07ns, 1
+3.46e+07ns, 1
+3.4625e+07ns, 1
+3.465e+07ns, 1
+3.4675e+07ns, 1
+3.47e+07ns, 1
+3.4725e+07ns, 1
+3.475e+07ns, 1
+3.4775e+07ns, 1
+3.48e+07ns, 0
+3.4825e+07ns, 1
+3.485e+07ns, 1
+3.4875e+07ns, 1
+3.49e+07ns, 1
+3.4925e+07ns, 1
+3.495e+07ns, 1
+3.4975e+07ns, 1
+3.5e+07ns, 1
+3.5025e+07ns, 1
+3.505e+07ns, 1
+3.5075e+07ns, 1
+3.51e+07ns, 1
+3.5125e+07ns, 1
+3.515e+07ns, 1
+3.5175e+07ns, 1
+3.52e+07ns, 1
+3.5225e+07ns, 1
+3.525e+07ns, 1
+3.5275e+07ns, 1
+3.53e+07ns, 1
+3.5325e+07ns, 1
+3.535e+07ns, 1
+3.5375e+07ns, 1
+3.54e+07ns, 1
+3.5425e+07ns, 1
+3.545e+07ns, 1
+3.5475e+07ns, 1
+3.55e+07ns, 1
+3.5525e+07ns, 1
+3.555e+07ns, 1
+3.5575e+07ns, 1
+3.56e+07ns, 1
+3.5625e+07ns, 1
+3.565e+07ns, 1
+3.5675e+07ns, 1
+3.57e+07ns, 1
+3.5725e+07ns, 1
+3.575e+07ns, 1
+3.5775e+07ns, 1
+3.58e+07ns, 1
+3.5825e+07ns, 1
+3.585e+07ns, 1
+3.5875e+07ns, 1
+3.59e+07ns, 1
+3.5925e+07ns, 1
+3.595e+07ns, 1
+3.5975e+07ns, 1
+3.6e+07ns, 1
+3.6025e+07ns, 0
+3.605e+07ns, 1
+3.6075e+07ns, 1
+3.61e+07ns, 1
+3.6125e+07ns, 1
+3.615e+07ns, 1
+3.6175e+07ns, 1
+3.62e+07ns, 1
+3.6225e+07ns, 1
+3.625e+07ns, 1
+3.6275e+07ns, 1
+3.63e+07ns, 1
+3.6325e+07ns, 1
+3.635e+07ns, 1
+3.6375e+07ns, 1
+3.64e+07ns, 1
+3.6425e+07ns, 1
+3.645e+07ns, 1
+3.6475e+07ns, 1
+3.65e+07ns, 1
+3.6525e+07ns, 1
+3.655e+07ns, 1
+3.6575e+07ns, 1
+3.66e+07ns, 1
+3.6625e+07ns, 0
+3.665e+07ns, 1
+3.6675e+07ns, 1
+3.67e+07ns, 1
+3.6725e+07ns, 0
+3.675e+07ns, 0
+3.6775e+07ns, 0
+3.68e+07ns, 1
+3.6825e+07ns, 0
+3.685e+07ns, 1
+3.6875e+07ns, 1
+3.69e+07ns, 1
+3.6925e+07ns, 1
+3.695e+07ns, 1
+3.6975e+07ns, 1
+3.7e+07ns, 1
+3.7025e+07ns, 0
+3.705e+07ns, 1
+3.7075e+07ns, 1
+3.71e+07ns, 1
+3.7125e+07ns, 1
+3.715e+07ns, 1
+3.7175e+07ns, 1
+3.72e+07ns, 1
+3.7225e+07ns, 1
+3.725e+07ns, 1
+3.7275e+07ns, 1
+3.73e+07ns, 0
+3.7325e+07ns, 0
+3.735e+07ns, 1
+3.7375e+07ns, 1
+3.74e+07ns, 1
+3.7425e+07ns, 1
+3.745e+07ns, 1
+3.7475e+07ns, 1
+3.75e+07ns, 1
+3.7525e+07ns, 1
+3.755e+07ns, 1
+3.7575e+07ns, 1
+3.76e+07ns, 0
+3.7625e+07ns, 1
+3.765e+07ns, 1
+3.7675e+07ns, 0
+3.77e+07ns, 0
+3.7725e+07ns, 0
+3.775e+07ns, 1
+3.7775e+07ns, 1
+3.78e+07ns, 1
+3.7825e+07ns, 0
+3.785e+07ns, 1
+3.7875e+07ns, 1
+3.79e+07ns, 1
+3.7925e+07ns, 0
+3.795e+07ns, 1
+3.7975e+07ns, 1
+3.8e+07ns, 0
+3.8025e+07ns, 1
+3.805e+07ns, 1
+3.8075e+07ns, 1
+3.81e+07ns, 1
+3.8125e+07ns, 1
+3.815e+07ns, 1
+3.8175e+07ns, 1
+3.82e+07ns, 1
+3.8225e+07ns, 1
+3.825e+07ns, 1
+3.8275e+07ns, 1
+3.83e+07ns, 1
+3.8325e+07ns, 0
+3.835e+07ns, 1
+3.8375e+07ns, 1
+3.84e+07ns, 1
+3.8425e+07ns, 1
+3.845e+07ns, 1
+3.8475e+07ns, 1
+3.85e+07ns, 1
+3.8525e+07ns, 1
+3.855e+07ns, 1
+3.8575e+07ns, 1
+3.86e+07ns, 1
+3.8625e+07ns, 1
+3.865e+07ns, 0
+3.8675e+07ns, 1
+3.87e+07ns, 1
+3.8725e+07ns, 1
+3.875e+07ns, 1
+3.8775e+07ns, 1
+3.88e+07ns, 1
+3.8825e+07ns, 1
+3.885e+07ns, 1
+3.8875e+07ns, 1
+3.89e+07ns, 1
+3.8925e+07ns, 1
+3.895e+07ns, 1
+3.8975e+07ns, 1
+3.9e+07ns, 1
+3.9025e+07ns, 1
+3.905e+07ns, 1
+3.9075e+07ns, 1
+3.91e+07ns, 1
+3.9125e+07ns, 1
+3.915e+07ns, 1
+3.9175e+07ns, 1
+3.92e+07ns, 1
+3.9225e+07ns, 1
+3.925e+07ns, 1
+3.9275e+07ns, 1
+3.93e+07ns, 1
+3.9325e+07ns, 1
+3.935e+07ns, 1
+3.9375e+07ns, 1
+3.94e+07ns, 1
+3.9425e+07ns, 1
+3.945e+07ns, 1
+3.9475e+07ns, 1
+3.95e+07ns, 1
+3.9525e+07ns, 1
+3.955e+07ns, 1
+3.9575e+07ns, 1
+3.96e+07ns, 0
+3.9625e+07ns, 1
+3.965e+07ns, 1
+3.9675e+07ns, 1
+3.97e+07ns, 1
+3.9725e+07ns, 1
+3.975e+07ns, 1
+3.9775e+07ns, 1
+3.98e+07ns, 1
+3.9825e+07ns, 1
+3.985e+07ns, 0
+3.9875e+07ns, 1
+3.99e+07ns, 1
+3.9925e+07ns, 1
+3.995e+07ns, 1
+3.9975e+07ns, 1
+4e+07ns, 1
+4.0025e+07ns, 1
+4.005e+07ns, 1
+4.0075e+07ns, 1
+4.01e+07ns, 1
+4.0125e+07ns, 0
+4.015e+07ns, 1
+4.0175e+07ns, 0
+4.02e+07ns, 1
+4.0225e+07ns, 1
+4.025e+07ns, 1
+4.0275e+07ns, 1
+4.03e+07ns, 0
+4.0325e+07ns, 0
+4.035e+07ns, 1
+4.0375e+07ns, 0
+4.04e+07ns, 0
+4.0425e+07ns, 0
+4.045e+07ns, 1
+4.0475e+07ns, 0
+4.05e+07ns, 0
+4.0525e+07ns, 1
+4.055e+07ns, 1
+4.0575e+07ns, 1
+4.06e+07ns, 1
+4.0625e+07ns, 1
+4.065e+07ns, 1
+4.0675e+07ns, 1
+4.07e+07ns, 1
+4.0725e+07ns, 1
+4.075e+07ns, 1
+4.0775e+07ns, 1
+4.08e+07ns, 1
+4.0825e+07ns, 1
+4.085e+07ns, 1
+4.0875e+07ns, 1
+4.09e+07ns, 1
+4.0925e+07ns, 1
+4.095e+07ns, 1
+4.0975e+07ns, 1
+4.1e+07ns, 1
+4.1025e+07ns, 1
+4.105e+07ns, 1
+4.1075e+07ns, 1
+4.11e+07ns, 1
+4.1125e+07ns, 1
+4.115e+07ns, 1
+4.1175e+07ns, 1
+4.12e+07ns, 1
+4.1225e+07ns, 1
+4.125e+07ns, 1
+4.1275e+07ns, 1
+4.13e+07ns, 1
+4.1325e+07ns, 1
+4.135e+07ns, 1
+4.1375e+07ns, 0
+4.14e+07ns, 1
+4.1425e+07ns, 1
+4.145e+07ns, 1
+4.1475e+07ns, 1
+4.15e+07ns, 1
+4.1525e+07ns, 1
+4.155e+07ns, 1
+4.1575e+07ns, 1
+4.16e+07ns, 1
+4.1625e+07ns, 0
+4.165e+07ns, 1
+4.1675e+07ns, 1
+4.17e+07ns, 1
+4.1725e+07ns, 1
+4.175e+07ns, 1
+4.1775e+07ns, 1
+4.18e+07ns, 1
+4.1825e+07ns, 1
+4.185e+07ns, 1
+4.1875e+07ns, 1
+4.19e+07ns, 1
+4.1925e+07ns, 1
+4.195e+07ns, 1
+4.1975e+07ns, 1
+4.2e+07ns, 1
+4.2025e+07ns, 1
+4.205e+07ns, 1
+4.2075e+07ns, 1
+4.21e+07ns, 1
+4.2125e+07ns, 1
+4.215e+07ns, 1
+4.2175e+07ns, 1
+4.22e+07ns, 1
+4.2225e+07ns, 1
+4.225e+07ns, 1
+4.2275e+07ns, 1
+4.23e+07ns, 1
+4.2325e+07ns, 1
+4.235e+07ns, 1
+4.2375e+07ns, 1
+4.24e+07ns, 1
+4.2425e+07ns, 1
+4.245e+07ns, 1
+4.2475e+07ns, 1
+4.25e+07ns, 1
+4.2525e+07ns, 1
+4.255e+07ns, 1
+4.2575e+07ns, 1
+4.26e+07ns, 1
+4.2625e+07ns, 1
+4.265e+07ns, 1
+4.2675e+07ns, 1
+4.27e+07ns, 1
+4.2725e+07ns, 1
+4.275e+07ns, 1
+4.2775e+07ns, 1
+4.28e+07ns, 1
+4.2825e+07ns, 1
+4.285e+07ns, 1
+4.2875e+07ns, 1
+4.29e+07ns, 1
+4.2925e+07ns, 1
+4.295e+07ns, 1
+4.2975e+07ns, 1
+4.3e+07ns, 1
+4.3025e+07ns, 1
+4.305e+07ns, 1
+4.3075e+07ns, 1
+4.31e+07ns, 1
+4.3125e+07ns, 1
+4.315e+07ns, 1
+4.3175e+07ns, 1
+4.32e+07ns, 1
+4.3225e+07ns, 0
+4.325e+07ns, 1
+4.3275e+07ns, 1
+4.33e+07ns, 1
+4.3325e+07ns, 1
+4.335e+07ns, 1
+4.3375e+07ns, 1
+4.34e+07ns, 1
+4.3425e+07ns, 0
+4.345e+07ns, 1
+4.3475e+07ns, 1
+4.35e+07ns, 1
+4.3525e+07ns, 1
+4.355e+07ns, 1
+4.3575e+07ns, 1
+4.36e+07ns, 1
+4.3625e+07ns, 1
+4.365e+07ns, 1
+4.3675e+07ns, 1
+4.37e+07ns, 1
+4.3725e+07ns, 1
+4.375e+07ns, 1
+4.3775e+07ns, 1
+4.38e+07ns, 1
+4.3825e+07ns, 0
+4.385e+07ns, 1
+4.3875e+07ns, 1
+4.39e+07ns, 1
+4.3925e+07ns, 1
+4.395e+07ns, 1
+4.3975e+07ns, 1
+4.4e+07ns, 0
+4.4025e+07ns, 0
+4.405e+07ns, 0
+4.4075e+07ns, 1
+4.41e+07ns, 0
+4.4125e+07ns, 1
+4.415e+07ns, 1
+4.4175e+07ns, 1
+4.42e+07ns, 1
+4.4225e+07ns, 1
+4.425e+07ns, 1
+4.4275e+07ns, 1
+4.43e+07ns, 1
+4.4325e+07ns, 1
+4.435e+07ns, 1
+4.4375e+07ns, 1
+4.44e+07ns, 1
+4.4425e+07ns, 1
+4.445e+07ns, 1
+4.4475e+07ns, 1
+4.45e+07ns, 1
+4.4525e+07ns, 1
+4.455e+07ns, 1
+4.4575e+07ns, 1
+4.46e+07ns, 1
+4.4625e+07ns, 1
+4.465e+07ns, 1
+4.4675e+07ns, 1
+4.47e+07ns, 1
+4.4725e+07ns, 1
+4.475e+07ns, 1
+4.4775e+07ns, 1
+4.48e+07ns, 1
+4.4825e+07ns, 1
+4.485e+07ns, 1
+4.4875e+07ns, 1
+4.49e+07ns, 1
+4.4925e+07ns, 1
+4.495e+07ns, 1
+4.4975e+07ns, 1
+4.5e+07ns, 1
+4.5025e+07ns, 1
+4.505e+07ns, 1
+4.5075e+07ns, 1
+4.51e+07ns, 1
+4.5125e+07ns, 1
+4.515e+07ns, 1
+4.5175e+07ns, 1
+4.52e+07ns, 1
+4.5225e+07ns, 1
+4.525e+07ns, 1
+4.5275e+07ns, 1
+4.53e+07ns, 1
+4.5325e+07ns, 1
+4.535e+07ns, 1
+4.5375e+07ns, 1
+4.54e+07ns, 1
+4.5425e+07ns, 1
+4.545e+07ns, 1
+4.5475e+07ns, 1
+4.55e+07ns, 1
+4.5525e+07ns, 1
+4.555e+07ns, 1
+4.5575e+07ns, 1
+4.56e+07ns, 1
+4.5625e+07ns, 1
+4.565e+07ns, 1
+4.5675e+07ns, 1
+4.57e+07ns, 1
+4.5725e+07ns, 1
+4.575e+07ns, 1
+4.5775e+07ns, 1
+4.58e+07ns, 1
+4.5825e+07ns, 1
+4.585e+07ns, 1
+4.5875e+07ns, 1
+4.59e+07ns, 1
+4.5925e+07ns, 1
+4.595e+07ns, 1
+4.5975e+07ns, 0
+4.6e+07ns, 1
+4.6025e+07ns, 1
+4.605e+07ns, 1
+4.6075e+07ns, 1
+4.61e+07ns, 1
+4.6125e+07ns, 1
+4.615e+07ns, 0
+4.6175e+07ns, 0
+4.62e+07ns, 1
+4.6225e+07ns, 0
+4.625e+07ns, 0
+4.6275e+07ns, 0
+4.63e+07ns, 0
+4.6325e+07ns, 0
+4.635e+07ns, 1
+4.6375e+07ns, 1
+4.64e+07ns, 1
+4.6425e+07ns, 1
+4.645e+07ns, 1
+4.6475e+07ns, 1
+4.65e+07ns, 1
+4.6525e+07ns, 1
+4.655e+07ns, 1
+4.6575e+07ns, 1
+4.66e+07ns, 0
+4.6625e+07ns, 1
+4.665e+07ns, 1
+4.6675e+07ns, 1
+4.67e+07ns, 1
+4.6725e+07ns, 1
+4.675e+07ns, 1
+4.6775e+07ns, 1
+4.68e+07ns, 1
+4.6825e+07ns, 1
+4.685e+07ns, 1
+4.6875e+07ns, 1
+4.69e+07ns, 1
+4.6925e+07ns, 1
+4.695e+07ns, 1
+4.6975e+07ns, 1
+4.7e+07ns, 1
+4.7025e+07ns, 1
+4.705e+07ns, 1
+4.7075e+07ns, 1
+4.71e+07ns, 1
+4.7125e+07ns, 1
+4.715e+07ns, 1
+4.7175e+07ns, 1
+4.72e+07ns, 1
+4.7225e+07ns, 1
+4.725e+07ns, 1
+4.7275e+07ns, 1
+4.73e+07ns, 1
+4.7325e+07ns, 1
+4.735e+07ns, 1
+4.7375e+07ns, 1
+4.74e+07ns, 1
+4.7425e+07ns, 1
+4.745e+07ns, 1
+4.7475e+07ns, 1
+4.75e+07ns, 1
+4.7525e+07ns, 1
+4.755e+07ns, 1
+4.7575e+07ns, 1
+4.76e+07ns, 1
+4.7625e+07ns, 1
+4.765e+07ns, 1
+4.7675e+07ns, 1
+4.77e+07ns, 1
+4.7725e+07ns, 1
+4.775e+07ns, 1
+4.7775e+07ns, 1
+4.78e+07ns, 1
+4.7825e+07ns, 1
+4.785e+07ns, 1
+4.7875e+07ns, 1
+4.79e+07ns, 1
+4.7925e+07ns, 1
+4.795e+07ns, 1
+4.7975e+07ns, 1
+4.8e+07ns, 1
+4.8025e+07ns, 1
+4.805e+07ns, 1
+4.8075e+07ns, 1
+4.81e+07ns, 1
+4.8125e+07ns, 1
+4.815e+07ns, 1
+4.8175e+07ns, 1
+4.82e+07ns, 1
+4.8225e+07ns, 1
+4.825e+07ns, 1
+4.8275e+07ns, 1
+4.83e+07ns, 1
+4.8325e+07ns, 1
+4.835e+07ns, 0
+4.8375e+07ns, 1
+4.84e+07ns, 1
+4.8425e+07ns, 1
+4.845e+07ns, 1
+4.8475e+07ns, 1
+4.85e+07ns, 1
+4.8525e+07ns, 1
+4.855e+07ns, 1
+4.8575e+07ns, 1
+4.86e+07ns, 1
+4.8625e+07ns, 1
+4.865e+07ns, 1
+4.8675e+07ns, 0
+4.87e+07ns, 1
+4.8725e+07ns, 1
+4.875e+07ns, 1
+4.8775e+07ns, 1
+4.88e+07ns, 1
+4.8825e+07ns, 1
+4.885e+07ns, 1
+4.8875e+07ns, 1
+4.89e+07ns, 0
+4.8925e+07ns, 1
+4.895e+07ns, 1
+4.8975e+07ns, 1
+4.9e+07ns, 1
+4.9025e+07ns, 1
+4.905e+07ns, 1
+4.9075e+07ns, 1
+4.91e+07ns, 1
+4.9125e+07ns, 1
+4.915e+07ns, 1
+4.9175e+07ns, 1
+4.92e+07ns, 1
+4.9225e+07ns, 1
+4.925e+07ns, 1
+4.9275e+07ns, 1
+4.93e+07ns, 0
+4.9325e+07ns, 1
+4.935e+07ns, 1
+4.9375e+07ns, 0
+4.94e+07ns, 1
+4.9425e+07ns, 1
+4.945e+07ns, 0
+4.9475e+07ns, 1
+4.95e+07ns, 1
+4.9525e+07ns, 1
+4.955e+07ns, 0
+4.9575e+07ns, 0
+4.96e+07ns, 1
+4.9625e+07ns, 0
+4.965e+07ns, 0
+4.9675e+07ns, 1
+4.97e+07ns, 1
+4.9725e+07ns, 1
+4.975e+07ns, 1
+4.9775e+07ns, 1
+4.98e+07ns, 1
+4.9825e+07ns, 1
+4.985e+07ns, 1
+4.9875e+07ns, 1
+4.99e+07ns, 1
+4.9925e+07ns, 1
+4.995e+07ns, 1
+4.9975e+07ns, 1
+5e+07ns, 1
+5.0025e+07ns, 1
+5.005e+07ns, 1
+5.0075e+07ns, 1
+5.01e+07ns, 1
+5.0125e+07ns, 1
+5.015e+07ns, 1
+5.0175e+07ns, 1
+5.02e+07ns, 1
+5.0225e+07ns, 1
+5.025e+07ns, 0
+5.0275e+07ns, 1
+5.03e+07ns, 1
+5.0325e+07ns, 1
+5.035e+07ns, 1
+5.0375e+07ns, 1
+5.04e+07ns, 1
+5.0425e+07ns, 0
+5.045e+07ns, 1
+5.0475e+07ns, 1
+5.05e+07ns, 1
+5.0525e+07ns, 1
+5.055e+07ns, 1
+5.0575e+07ns, 1
+5.06e+07ns, 1
+5.0625e+07ns, 1
+5.065e+07ns, 1
+5.0675e+07ns, 1
+5.07e+07ns, 1
+5.0725e+07ns, 1
+5.075e+07ns, 1
+5.0775e+07ns, 1
+5.08e+07ns, 1
+5.0825e+07ns, 1
+5.085e+07ns, 1
+5.0875e+07ns, 1
+5.09e+07ns, 1
+5.0925e+07ns, 1
+5.095e+07ns, 1
+5.0975e+07ns, 1
+5.1e+07ns, 1
+5.1025e+07ns, 1
+5.105e+07ns, 1
+5.1075e+07ns, 1
+5.11e+07ns, 1
+5.1125e+07ns, 1
+5.115e+07ns, 1
+5.1175e+07ns, 1
+5.12e+07ns, 1
+5.1225e+07ns, 1
+5.125e+07ns, 1
+5.1275e+07ns, 1
+5.13e+07ns, 1
+5.1325e+07ns, 1
+5.135e+07ns, 1
+5.1375e+07ns, 1
+5.14e+07ns, 1
+5.1425e+07ns, 1
+5.145e+07ns, 1
+5.1475e+07ns, 1
+5.15e+07ns, 1
+5.1525e+07ns, 1
+5.155e+07ns, 1
+5.1575e+07ns, 1
+5.16e+07ns, 1
+5.1625e+07ns, 1
+5.165e+07ns, 1
+5.1675e+07ns, 1
+5.17e+07ns, 1
+5.1725e+07ns, 1
+5.175e+07ns, 1
+5.1775e+07ns, 1
+5.18e+07ns, 1
+5.1825e+07ns, 1
+5.185e+07ns, 1
+5.1875e+07ns, 1
+5.19e+07ns, 1
+5.1925e+07ns, 0
+5.195e+07ns, 1
+5.1975e+07ns, 1
+5.2e+07ns, 0
+5.2025e+07ns, 1
+5.205e+07ns, 1
+5.2075e+07ns, 1
+5.21e+07ns, 1
+5.2125e+07ns, 1
+5.215e+07ns, 1
+5.2175e+07ns, 1
+5.22e+07ns, 1
+5.2225e+07ns, 1
+5.225e+07ns, 1
+5.2275e+07ns, 1
+5.23e+07ns, 1
+5.2325e+07ns, 1
+5.235e+07ns, 1
+5.2375e+07ns, 1
