
Start Single Queue Simulation
Queue Size: 100p
Hosts and Switches IP addresses
Src: 0 Id:0 IP: 10.1.1.1
Src CT: 1 Id:1 IP: 10.2.1.1
Dst: 0 Id:2 IP: 10.3.1.1
Total preparing time = 1058739 microsecond
Config Parameters
srcHostToSwitchLinkRate: 300Mbps
ctHostToSwitchLinkRate: 300Mbps
hostToSwitchLinkDelay: 50us
bottleneckLinkRate: 630.0Mbps
pctPacedBack: 0.8
enableSwitchECN: 1
enableECMP: 1
sampleRate: 4500
errorRate: 1.5e-05
dirName: forward
experiment: 80
trafficStartTime: 71.10000000000001
trafficStopTime: 72.0
steadyStartTime: 0.3
steadyEndTime: 0.8
packet_size,cdf
937,0.353262
938,0.353283
939,0.353326
940,0.353347
941,0.353432
943,0.353475
944,0.353561
945,0.353603
946,0.353753
947,0.353774
948,0.353838
949,0.353966
950,0.354095
952,0.354137
953,0.354223
954,0.354351
955,0.354394
956,0.354522
958,0.354564
959,0.354629
960,0.354757
961,0.354842
962,0.355013
963,0.355098
964,0.355632
965,0.355718
966,0.355825
967,0.355974
968,0.356145
969,0.356295
970,0.356401
971,0.356465
972,0.356594
973,0.356722
974,0.356871
975,0.356957
976,0.357192
977,0.357213
978,0.357405
979,0.357598
980,0.357747
981,0.357832
982,0.357875
983,0.357982
984,0.358067
985,0.358196
986,0.358388
987,0.358495
988,0.35858
989,0.358687
990,0.35873
991,0.358794
992,0.358858
993,0.3589
994,0.359093
995,0.359306
996,0.359584
997,0.35984
998,0.35999
999,0.360161
1000,0.36031
1001,0.360631
1002,0.36093
1003,0.361079
1004,0.36125
1005,0.361528
1006,0.361784
1007,0.361998
1008,0.362168
1009,0.362275
1010,0.362596
1011,0.362766
1012,0.362937
1013,0.363151
1014,0.363471
1015,0.363578
1016,0.363792
1017,0.36392
1018,0.364091
1019,0.364347
1020,0.364475
1021,0.36471
1022,0.364988
1023,0.365223
1024,0.365458
1025,0.365778
1026,0.366163
1027,0.366419
1028,0.366611
1029,0.366761
1030,0.367081
1031,0.367273
1032,0.367551
1033,0.367786
1034,0.367999
1035,0.368213
1036,0.368341
1037,0.368555
1038,0.368683
1039,0.368811
1040,0.369046
1041,0.369174
1042,0.369345
1043,0.369473
1044,0.369794
1045,0.369858
1046,0.369922
1047,0.370093
1048,0.370285
1049,0.370392
1050,0.370434
1051,0.370627
1052,0.370755
1053,0.370968
1054,0.371139
1055,0.371267
1056,0.371332
1057,0.371524
1058,0.373745
1059,0.373937
1060,0.374066
1061,0.374194
1062,0.374365
1063,0.374471
1064,0.3746
1065,0.374621
1066,0.374792
1067,0.374941
1068,0.375027
1069,0.37524
1070,0.376949
1071,0.377056
1072,0.377227
1073,0.377355
1074,0.377504
1075,0.377697
1076,0.377867
1077,0.378017
1078,0.378124
1079,0.37838
1080,0.378551
1081,0.378658
1082,0.378807
1083,0.378935
1084,0.379085
1086,0.379149
1088,0.379683
1089,0.37979
1090,0.379982
1091,0.380046
1092,0.380174
1093,0.380217
1094,0.380367
1095,0.380601
1096,0.380644
1097,0.38073
1098,0.380772
1099,0.380879
1100,0.380965
1101,0.381093
1102,0.381114
1104,0.3812
1105,0.381264
1106,0.381477
1107,0.381605
1108,0.381691
1109,0.381776
1110,0.38184
1111,0.381883
1112,0.381904
1113,0.381947
1114,0.382097
1115,0.382161
1116,0.382182
1117,0.382268
1118,0.382332
1119,0.382417
1121,0.382438
1122,0.382502
1123,0.382609
1124,0.382631
1125,0.382695
1126,0.382737
1127,0.382759
1128,0.382801
1129,0.382823
1130,0.382866
1132,0.382887
1133,0.382951
1134,0.383036
1136,0.383186
1138,0.383229
1139,0.383271
1140,0.383335
1141,0.3834
1142,0.383421
1143,0.383485
1144,0.383506
1145,0.383549
1146,0.383592
1147,0.383613
1148,0.383656
1149,0.383677
1150,0.383891
1151,0.383912
1152,0.383976
1153,0.383998
1154,0.384126
1156,0.384339
1157,0.384403
1158,0.384425
1159,0.384553
1160,0.384638
1161,0.38466
1162,0.384702
1163,0.384767
1164,0.384895
1165,0.38498
1166,0.385087
1167,0.38513
1168,0.385535
1170,0.3856
1171,0.385621
1172,0.385664
1173,0.385813
1174,0.38639
1175,0.386625
1176,0.386668
1178,0.386774
1179,0.386902
1180,0.386967
1181,0.387009
1182,0.387992
1184,0.388056
1185,0.38812
1186,0.388205
1187,0.388227
1188,0.388376
1189,0.388398
1190,0.388504
1191,0.388526
1192,0.38859
1193,0.388633
1194,0.388782
1198,0.388868
1199,0.388889
1200,0.38891
1202,0.389102
1203,0.389124
1204,0.389167
1205,0.389209
1206,0.389359
1207,0.389423
1208,0.389508
1209,0.389551
1210,0.389615
1211,0.389658
1212,0.389679
1213,0.389743
1214,0.389807
1215,0.389871
1216,0.390042
1217,0.390064
1218,0.390149
1220,0.390662
1221,0.390683
1222,0.390747
1223,0.39079
1224,0.390811
1225,0.390875
1226,0.390918
1227,0.391217
1228,0.391302
1229,0.391345
1230,0.391367
1231,0.391409
1232,0.391516
1233,0.39158
1234,0.39346
1235,0.393524
1236,0.393609
1238,0.393652
1239,0.393673
1240,0.393759
1241,0.39378
1242,0.393844
1243,0.393866
1244,0.394357
1245,0.3944
1246,0.394677
1248,0.39472
1249,0.394763
1250,0.394827
1251,0.394976
1252,0.394998
1253,0.395019
1254,0.395083
1255,0.39519
1258,0.395211
1260,0.395254
1261,0.395297
1262,0.395318
1263,0.395382
1264,0.395468
1265,0.395596
1266,0.39566
1267,0.395724
1269,0.395745
1270,0.395895
1271,0.395959
1273,0.39598
1274,0.396343
1275,0.396407
1276,0.396514
1277,0.396621
1278,0.396642
1279,0.396749
1280,0.396792
1281,0.396813
1282,0.396877
1283,0.396941
1284,0.396963
1285,0.397005
1286,0.397112
1287,0.397198
1288,0.397433
1289,0.397497
1290,0.397539
1291,0.39786
1292,0.398009
1293,0.398031
1294,0.400124
1295,0.400188
1297,0.400209
1298,0.400252
1300,0.400316
1301,0.400444
1302,0.40053
1303,0.400551
1304,0.400615
1305,0.400637
1306,0.400679
1307,0.400743
1308,0.400829
1309,0.400893
1310,0.400936
1311,0.400957
1312,0.401
1313,0.401064
1315,0.401085
1316,0.401149
1317,0.401213
1318,0.401235
1319,0.401299
1320,0.40132
1322,0.401405
1323,0.401427
1324,0.40147
1325,0.401555
1327,0.401576
1328,0.40179
1329,0.401854
1330,0.401875
1331,0.401897
1332,0.401939
1334,0.404631
1335,0.404652
1336,0.404673
1337,0.404716
1339,0.404759
1340,0.404823
1341,0.404908
1342,0.40493
1343,0.404972
1344,0.405229
1345,0.40525
1346,0.405314
1347,0.405378
1348,0.405442
1349,0.405528
1350,0.405592
1351,0.405656
1352,0.405699
1354,0.405848
1355,0.405934
1356,0.40604
1357,0.406062
1358,0.406233
1359,0.406318
1360,0.406339
1361,0.406361
1362,0.406574
1363,0.406596
1364,0.40666
1365,0.406745
1366,0.406873
1367,0.407066
1368,0.407792
1369,0.407877
1370,0.408027
1371,0.408283
1372,0.408497
1373,0.408668
1374,0.408796
1375,0.408945
1376,0.409095
1377,0.409202
1378,0.409223
1379,0.409266
1380,0.409308
1381,0.409351
1382,0.409372
1383,0.409415
1384,0.409437
1387,0.409479
1388,0.409522
1389,0.409543
1390,0.409586
1391,0.409671
1392,0.409821
1393,0.409842
1394,0.412854
1395,0.412897
1396,0.413473
1397,0.413495
1398,0.413559
1399,0.41358
1400,0.413602
1402,0.413623
1404,0.413687
1405,0.41373
1406,0.414114
1407,0.414157
1408,0.414285
1409,0.414328
1410,0.414349
1411,0.414413
1412,0.414435
1413,0.414477
1414,0.423277
1416,0.423384
1417,0.423427
1418,0.423512
1419,0.423534
1420,0.423555
1422,0.423683
1423,0.423705
1424,0.423769
1425,0.423811
1426,0.424132
1427,0.424196
1428,0.42426
1429,0.424303
1430,0.424388
1431,0.424431
1432,0.425093
1434,0.427699
1436,0.427806
1437,0.428019
1438,0.428105
1440,0.428404
1441,0.42851
1442,0.42866
1443,0.428724
1444,0.428767
1445,0.428788
1446,0.430454
1447,0.43054
1448,0.447905
1450,0.448246
1451,0.448289
1452,0.448545
1453,0.448567
1454,0.449443
1455,0.449485
1456,0.449613
1457,0.449635
1458,0.449848
1459,0.44987
1460,0.449977
1461,0.450019
1463,0.450041
1464,0.450532
1465,0.450575
1466,0.450959
1467,0.45098
1468,0.45113
1469,0.451151
1470,0.451643
1471,0.451685
1472,0.452241
1474,0.455936
1475,0.455957
1476,0.457111
1477,0.457153
1478,0.457175
1480,0.45726
1481,0.457303
1482,0.458947
1483,0.459033
1484,0.459439
1485,0.459503
1486,0.464971
1487,0.464992
1488,0.468175
1489,0.468239
1490,0.468516
1491,0.468538
1492,0.468559
1493,0.468602
1494,0.532808
1495,0.532872
1496,0.532915
1497,0.532936
1498,0.532979
1499,0.533021
1500,1
Done 
Total execution time = 111157298 microsecond
