
Start
Hosts and Switches IP addresses
Rack: 0 Host: 0 Id:0 IP: 10.1.1.1
Rack: 0 Host: 1 Id:1 IP: 10.1.2.1
Rack: 0 Host: 2 Id:2 IP: 10.1.3.1
Rack: 0 Host: 3 Id:3 IP: 10.1.4.1
Rack: 0 Host: 4 Id:4 IP: 10.1.5.1
Rack: 0 Host: 5 Id:5 IP: 10.1.6.1
Rack: 1 Host: 0 Id:6 IP: 10.2.1.1
Rack: 1 Host: 1 Id:7 IP: 10.2.2.1
Rack: 1 Host: 2 Id:8 IP: 10.2.3.1
Rack: 1 Host: 3 Id:9 IP: 10.2.4.1
Rack: 1 Host: 4 Id:10 IP: 10.2.5.1
Rack: 1 Host: 5 Id:11 IP: 10.2.6.1
Rack: 2 Host: 0 Id:12 IP: 10.3.1.1
Rack: 2 Host: 1 Id:13 IP: 10.3.2.1
Rack: 2 Host: 2 Id:14 IP: 10.3.3.1
Rack: 2 Host: 3 Id:15 IP: 10.3.4.1
Rack: 2 Host: 4 Id:16 IP: 10.3.5.1
Rack: 2 Host: 5 Id:17 IP: 10.3.6.1
Rack: 3 Host: 0 Id:18 IP: 10.4.1.1
Rack: 3 Host: 1 Id:19 IP: 10.4.2.1
Rack: 3 Host: 2 Id:20 IP: 10.4.3.1
Rack: 3 Host: 3 Id:21 IP: 10.4.4.1
Rack: 3 Host: 4 Id:22 IP: 10.4.5.1
Rack: 3 Host: 5 Id:23 IP: 10.4.6.1
Total preparing time = 1685477 microsecond
Config Parameters
hostToTorLinkRate: 300Mbps
hostToTorLinkRateCrossTraffic: 50Mbps
hostToTorLinkDelay: 50us
torToAggLinkRate: 916.6Mbps
torToAggLinkDelay: 50us
aggToCoreLinkRate: 945Mbps
aggToCoreLinkDelay: 50us
appDataRate: 10Mbps
duration: 0.9
pctPacedBack: 0.8
enableSwitchECN: 1
enableECMP: 1
sampleRate: 4500
errorRate: 0.03
dirName: reverse
experiment: 19
trafficStartTime: 16.2
trafficStopTime: 17.1
steadyStartTime: 0.3
steadyEndTime: 0.8
packet_size,cdf
667,0.354089
668,0.354273
669,0.354351
670,0.35443
671,0.354561
672,0.354811
673,0.35485
674,0.355008
676,0.355231
678,0.355362
679,0.355441
680,0.355493
681,0.355507
682,0.355598
683,0.355651
684,0.355717
685,0.355743
686,0.355835
687,0.355861
689,0.355887
690,0.356005
691,0.356058
692,0.356137
693,0.356176
694,0.356229
695,0.356334
696,0.356531
697,0.356596
698,0.356622
699,0.356714
700,0.356754
701,0.356859
702,0.357056
703,0.357121
704,0.357187
705,0.357305
706,0.357581
707,0.358631
708,0.358697
709,0.358736
710,0.358894
711,0.359025
712,0.359051
713,0.359117
714,0.35913
715,0.359261
716,0.359445
717,0.359576
718,0.359655
719,0.359721
720,0.359983
721,0.360206
722,0.36039
723,0.360456
724,0.360469
725,0.360561
726,0.36064
727,0.360731
728,0.360784
729,0.360823
730,0.360889
731,0.360955
732,0.360968
733,0.36106
734,0.361165
735,0.36127
736,0.361362
737,0.361388
738,0.361467
739,0.361559
740,0.361716
742,0.361861
743,0.361939
744,0.361979
745,0.362071
746,0.362162
747,0.36232
748,0.362386
749,0.362464
750,0.362583
751,0.362635
752,0.362793
753,0.362819
754,0.362845
755,0.362884
756,0.36295
757,0.36299
758,0.363134
759,0.363213
760,0.363265
762,0.363278
763,0.363318
764,0.363462
765,0.363475
766,0.364315
767,0.364355
768,0.364407
769,0.364473
770,0.364578
771,0.364644
772,0.36467
773,0.364709
774,0.364841
775,0.364959
776,0.364998
777,0.365011
778,0.365208
779,0.365353
780,0.365497
781,0.365615
782,0.365707
783,0.365851
784,0.36597
785,0.366048
786,0.366206
787,0.36635
788,0.366429
789,0.366455
790,0.366482
791,0.366534
792,0.366613
793,0.366652
794,0.366678
795,0.366692
796,0.366823
797,0.366862
798,0.366915
799,0.366941
800,0.36702
801,0.367072
802,0.368214
803,0.368267
804,0.368635
805,0.368661
806,0.36874
807,0.368884
808,0.369002
809,0.369015
810,0.369186
811,0.369291
812,0.369396
813,0.369527
814,0.369685
815,0.369764
816,0.369816
817,0.369855
818,0.36996
819,0.370052
820,0.370171
821,0.370276
822,0.370367
823,0.370538
824,0.37063
825,0.370722
826,0.370971
827,0.371011
828,0.371076
829,0.371155
830,0.371562
831,0.37168
832,0.371772
833,0.371838
834,0.372153
835,0.372284
836,0.372402
837,0.372455
838,0.372547
839,0.372573
840,0.372599
841,0.372704
842,0.372757
843,0.372783
844,0.372914
845,0.372927
846,0.373085
847,0.373151
848,0.37319
849,0.373216
850,0.373886
851,0.373925
852,0.373951
853,0.374004
855,0.374017
856,0.37403
857,0.37407
858,0.374161
859,0.374319
860,0.374805
861,0.374831
862,0.374975
863,0.375054
864,0.37508
865,0.375159
866,0.375369
867,0.375422
868,0.375514
870,0.37554
871,0.375724
873,0.375776
874,0.375881
876,0.375947
877,0.376236
878,0.376275
879,0.376288
880,0.376314
881,0.376406
882,0.376551
883,0.376616
884,0.376721
886,0.376774
887,0.376787
888,0.376879
889,0.376918
890,0.377155
891,0.37722
892,0.377273
893,0.377325
894,0.377352
895,0.37743
896,0.377509
897,0.377562
898,0.377627
899,0.377706
901,0.377759
902,0.377837
903,0.378008
904,0.378074
905,0.378139
906,0.378205
907,0.378218
908,0.378297
909,0.378349
910,0.378376
911,0.378402
912,0.378441
913,0.378507
914,0.378586
915,0.37873
916,0.378743
917,0.378796
918,0.378848
919,0.378927
920,0.378979
921,0.379058
922,0.379098
923,0.379229
924,0.379308
925,0.379386
926,0.379452
927,0.379518
928,0.37957
930,0.379675
931,0.379846
932,0.379938
933,0.380003
934,0.380056
935,0.380082
936,0.380095
937,0.38024
938,0.380253
940,0.380318
941,0.380384
944,0.380529
945,0.380568
946,0.381041
947,0.381054
948,0.381119
949,0.381277
950,0.381999
951,0.382012
953,0.382143
954,0.382209
955,0.382275
956,0.382353
958,0.382406
959,0.382445
960,0.382471
961,0.382524
962,0.382655
963,0.382773
964,0.382839
965,0.382905
966,0.382997
967,0.383075
968,0.383233
969,0.383312
970,0.383404
971,0.383469
972,0.383666
973,0.383784
974,0.383889
975,0.383955
976,0.384152
977,0.384204
978,0.384414
979,0.384624
980,0.384769
981,0.384835
982,0.3849
983,0.384966
984,0.385097
985,0.385215
986,0.385333
987,0.385491
988,0.385675
989,0.385701
990,0.385793
991,0.385845
992,0.385977
993,0.386029
994,0.38616
995,0.386449
996,0.386646
997,0.386856
998,0.387053
999,0.387184
1000,0.387381
1001,0.38767
1002,0.387906
1003,0.38809
1004,0.388222
1005,0.388497
1006,0.38872
1007,0.38893
1008,0.389154
1009,0.389259
1010,0.389442
1011,0.389653
1012,0.389902
1013,0.390059
1014,0.390335
1015,0.390427
1016,0.390663
1017,0.39086
1018,0.391057
1019,0.391267
1020,0.391412
1021,0.391635
1022,0.391871
1023,0.392134
1024,0.392409
1025,0.392646
1026,0.393053
1027,0.393407
1028,0.393578
1029,0.393762
1030,0.394077
1031,0.394234
1032,0.394589
1033,0.394851
1034,0.395061
1035,0.395324
1036,0.395481
1037,0.395678
1038,0.39577
1039,0.395928
1040,0.396138
1041,0.396335
1042,0.396571
1043,0.396768
1044,0.397319
1045,0.397424
1046,0.397464
1047,0.397595
1048,0.397792
1049,0.397923
1050,0.39812
1051,0.398278
1052,0.398409
1053,0.398619
1054,0.398776
1055,0.398855
1056,0.398973
1057,0.399223
1058,0.402058
1059,0.402177
1060,0.402282
1061,0.402308
1062,0.402465
1063,0.402544
1064,0.402715
1065,0.402781
1066,0.402925
1067,0.403069
1068,0.403135
1069,0.403345
1070,0.404553
1071,0.404658
1072,0.404842
1073,0.405052
1074,0.405091
1075,0.405301
1076,0.405432
1077,0.405682
1078,0.405774
1079,0.405997
1080,0.406128
1081,0.406246
1082,0.406338
1083,0.406509
1084,0.406706
1085,0.406732
1086,0.406785
1087,0.406811
1088,0.407218
1089,0.407297
1090,0.407428
1091,0.407533
1092,0.407572
1093,0.407625
1094,0.407953
1095,0.40811
1096,0.408176
1097,0.408242
1098,0.408426
1099,0.408517
1100,0.408662
1101,0.408806
1102,0.408898
1104,0.40899
1105,0.409043
1106,0.409371
1107,0.409528
1108,0.409633
1109,0.409791
1110,0.40987
1111,0.409922
1112,0.409962
1113,0.410014
1114,0.410093
1115,0.410145
1116,0.410172
1117,0.410237
1118,0.410303
1119,0.410329
1120,0.410342
1121,0.410355
1122,0.410487
1123,0.410605
1124,0.410657
1125,0.410684
1126,0.410762
1127,0.410802
1128,0.410841
1129,0.410867
1130,0.410946
1132,0.410986
1133,0.411025
1134,0.411235
1136,0.41134
1137,0.411353
1138,0.411458
1139,0.411537
1140,0.411603
1141,0.411655
1142,0.411734
1143,0.411773
1144,0.411813
1145,0.411865
1146,0.411904
1147,0.411931
1148,0.411944
1150,0.412128
1151,0.412154
1152,0.41222
1153,0.412272
1154,0.412456
1155,0.412495
1156,0.41264
1157,0.412679
1158,0.412732
1159,0.412797
1160,0.412863
1161,0.412876
1162,0.412942
1163,0.413033
1164,0.413099
1165,0.41323
1166,0.413322
1167,0.413335
1168,0.413782
1169,0.413808
1170,0.413834
1171,0.413847
1172,0.413926
1173,0.414044
1174,0.415226
1175,0.415344
1176,0.41541
1177,0.415423
1178,0.415488
1179,0.415633
1180,0.415698
1181,0.415751
1182,0.416788
1183,0.416827
1184,0.416906
1185,0.416959
1186,0.417129
1188,0.417248
1189,0.417274
1190,0.417405
1191,0.417418
1192,0.417458
1193,0.417471
1194,0.418022
1195,0.418048
1196,0.418075
1198,0.418206
1199,0.418232
1200,0.418258
1202,0.418455
1203,0.418508
1204,0.41856
1205,0.418613
1206,0.418665
1207,0.418731
1208,0.41881
1209,0.418862
1210,0.418902
1211,0.418967
1212,0.41898
1213,0.419046
1214,0.419059
